constituency_id,candidate_name,party_abbreviation,symbol_name,votes
PP-137,Awais Ramzan,Independent,Water Cooler,41 
PP-137,Abdul Qayyum,Independent,Still Camera,27 
PP-167,NAZEER AHMED CHOHAN,PTI,Bat,40704 
PP-167,MIAN MUHAMMAD SALEEM,PML N,Tiger,38463 
PP-167,KHALEEQ AHMED AWAN,TLP,Crane,6286 
PP-167,KHALID NAIK,AATPK,Chair,2905 
PP-167,MUHAMMAD ASLAM PERVAIZ,PPPP,Arrow,2788 
PP-167,ASIF RAZA BAIG,Independent,Sun Flower,938 
PP-167,SYED IHSAN ULLAH WAQAS,MMA,Book,899 
PP-167,SAMIRA BIBI,APML,Eagle,183 
PP-167,AHMED HASSAN,Independent,Crocodile,40 
PP-156,MALIK MUHAMMAD WAHEED,PML N,Tiger,52739 
PP-156,MIAN MUHAMMAD IFTIKHAR,PTI,Bat,36919 
PP-156,ASHRAF ALI,TLP,Crane,5520 
PP-156,MUHAMMAD ABID JALALI,TLI,Cannon,5329 
PP-156,RAMZAN ALI,NP,Saw,108 
PP-156,MUHAMMAD ZUBAIR,Independent,Jeep,99 
PP-156,ABAID UR REHMAN,Independent,Pitcher,78 
PP-156,MUNEEB ALEEM AWAN,Independent,Basket,60 
PP-156,ALI ADNAN,Independent,King,47 
PP-156,SALAMAT ALI,Independent,Apple,44 
PP-156,KALEEM ULLAH,Independent,Jug,42 
PP-156,MUHAMMAD TAIMOOR KHAN,Independent,Bucket,- 
PP-156,MUHAMMAD WAHEED GULL,Independent,Fan,- 
PP-156,RUBINA KOUSAR,Independent,Sheep,- 
PP-156,MUHAMMAD TAJAMAL HUSSAIN,Independent,Sparrow,- 
PP-281,Shahab ud din Khan,PTI,Bat,33141 
PP-281,Malik Abdul Shakoor,PML N,Tiger,30110 
PP-281,Malik Riaz Hussain,PPPP,Arrow,17690 
PP-281,Malik Muhammad Akram,Independent,Jeep,11831 
PP-281,Syed Nayyer Abbas,MMA,Book,6308 
PP-281,Rai Safdar Hussain bhatti,Independent,Bucket,4257 
PP-281,Arshad Ali,TLP,Crane,2359 
PP-281,Syed Ghulam Panjtan,APML,Eagle,432 
PP-281,Rai Ghulam Shabir Bhatti,Independent,Ox,406 
PP-281,Muhammad Akhter,PAR,Jharoo,287 
PP-281,Muhammad Aurangzeb,Independent,Charpai,260 
PP-281,Qaiser Irshad,Independent,Bowl,78 
PP-281,Abdul Rasheed Aulakh,Independent,Bottle,72 
PP-234,Zahid Iqbal,PTI,Bat,34528 
PP-234,Rana Fakhar Islam,Independent,Pitcher,15146 
PP-234,Muhammad Afzal Khan,Independent,Tonga,10748 
PP-234,Muhammad Saqib Khursheed,PML N,Tiger,10459 
PP-234,Muhammad Iqbal,Independent,Bucket,4842 
PP-234,Syed Aghaz Hussain Shah,Independent,Bottle,4365 
PP-234,Muhammad Naeem Akhtar Khan,Independent,Sheep,1709 
PP-234,Muhammad Saeed Afzal Khan,Independent,Ice Cream,459 
PP-234,Muhammad Irfan,Independent,Ox,407 
PP-234,Muhammad Yaseen,Independent,Jeep,194 
PP-234,Muhammad Muneeb Aslam,APML,Eagle,155 
PP-234,Narib Khurshid,Independent,Knife,145 
PP-234,Shahid Ameer,Independent,Apple,85 
PP-234,Muhammad Zahid Khan,Independent,Sparrow,75 
PP-234,Rauf Ahmed Usman,TLP,Crane,- 
PP-262,ASIF MAJEED,PTI,Bat,48773 
PP-262,MUHAMMAD UMAR JAFFAR,PML N,Tiger,33655 
PP-262,MUHAMMAD SAFDAR KANJO,PPPP,Arrow,12896 
PP-262,ANWAR UL HAQ,MMA,Book,7241 
PP-262,MUHAMMAD RASHID YASEEN,TLP,Crane,4214 
PP-262,RANA RAHEEL AHMAD KHAN,Independent,Basket,1610 
PP-262,KASHIF ISRAR,AATPK,Chair,1496 
PP-262,MUHAMMAD IRSHAD,Independent,Excavator,1180 
PP-262,ASIF SIDDIQUE,Independent,Pencil,201 
PP-262,RANA SHAHID AKRAM,PAR,Jharoo,201 
PP-262,JAVED AKHTER,Independent,Bucket,195 
PP-262,MASOOD MAJEED KHAN,PTI N,Batsman,94 
PP-165,MUHAMMAD YOUSAF,PTI,Bat,22950 
PP-165,MIAN MUHAMMAD SHEHBAZ SHARIF,PML N,Tiger,13218 
PP-165,ABDUL SAMAD KHAN,PPPP,Arrow,7652 
PP-165,AMJAD NAEEM,TLP,Crane,3245 
PP-165,HAFIZ MUHAMMAD HAMZA,PRHP,Iron,928 
PP-165,NAVEED YOUSAF,Independent,Sheep,614 
PP-165,ABDUL HAMEED,Independent,Hud Hud,89 
PP-165,MUHAMMAD IRFAN,Independent,Pickup,54 
PP-165,GHULAM MUSTAFA,Independent,Bucket,38 
PP-165,ZAFAR ULLAH,Independent,Jug,32 
PP-165,MUHAMMAD RAMZAN,Independent,Sun Flower,15 
PP-165,MUHAMMAD SLAEEM,Independent,Excavator,- 
PP-165,SAJJAD AMIIN,Independent,Tap,- 
PP-165,IFTIKHAR AHMED,JUP (Noorani),Key,- 
PP-165,NASIR JAVED DOGGAR,Independent,Jeep,- 
PP-165,NADEEM IQBAL PANAT,Independent,Pitcher,- 
PP-165,MOHSIN NAWAZ,Independent,Combat Tank,- 
PP-270,Abdul Hayi Dasti,Independent,Charpai,17668 
PP-270,Muhammad Ajmal Khan,PAR,Jharoo,17666 
PP-270,Hamad Nawaz Khan,PML N,Tiger,16358 
PP-270,Ezan Shah,PPPP,Arrow,14400 
PP-270,Mehnaz Saeed,PTI,Bat,10225 
PP-270,Muti ur Rahman,Independent,Hen,7621 
PP-270,Sohail Alam,Independent,Bucket,3043 
PP-270,Umar Daraz,MMA,Book,2390 
PP-270,Sheikh Nawazish Hussain,TLP,Crane,1494 
PP-270,Usman Haider,Independent,Sewing Machine,1010 
PP-270,Muhammad Zahid Naeem,Independent,Pencil,789 
PP-270,Kamal Kareem Qureshi,Independent,Tonga,225 
PP-270,Muhammad Javaid Hassan,Independent,Bed,130 
PP-270,Muhammad Usman,PQYP,Peacock,122 
PP-270,Muhammad Bilal,PPP SB,Fist,76 
PP-270,Mumtaz Hussain,Independent,Pitcher,59 
PP-270,Abdullah Waseem Akbar Shah,AATPK,Chair,56 
PP-270,Muhammad Akram,Independent,Bullock Cart,44 
PP-270,Muhammad Munir Akhtar,Independent,Hammer,41 
PP-270,Muhammad Ramzan Ur Rahman Qureshi,Independent,Mobile Phone,39 
PP-270,Abdul Qayoum,Independent,Revolver,36 
PP-270,Muhammad Rashid Sheikh,Independent,Bottle,28 
PP-270,Mazhar Hussain,Independent,Jeep,27 
PP-270,Zulfiqar Hussain Dogar,Independent,Rabbit,14 
PP-270,Javaid Afzal Qureshi,Independent,Apple,13 
PP-270,Nawabzada Muhammad Ahmed Khan Babar,Independent,Jug,- 
PP-223,Naghma Mushtaq,PML N,Tiger,46149 
PP-223,Malik Muhammad Akram Kanhon,PTI,Bat,44405 
PP-223,Hamid Ali,PPPP,Arrow,6020 
PP-223,Malik Muhammad Aslam,Independent,Sheep,3839 
PP-223,Elahi Bukhsh,TLP,Crane,2216 
PP-223,Rana Ghazanfar Ali Pehlwan,PAR,Jharoo,1338 
PP-223,Mehdi Abbas Khan,Independent,Pencil,1161 
PP-223,Tanveer Iqbal,Independent,Spoon,847 
PP-223,Muhammad Akram,Independent,Jeep,170 
PP-223,Manzar Abbas,Independent,Bucket,119 
PP-223,Muhammad Ayub Khan Ghallu,Independent,Pitcher,96 
PP-223,Malik Rab Nawaz,Independent,Fan,61 
PP-177,Muhammad Hashim Dogar,PTI,Bat,41598 
PP-177,Afshan Raza Khan,PML N,Tiger,30320 
PP-177,Zafar Iqbal,Independent,Pressure Cooker,12988 
PP-177,Zaheer Ahmad,PPPP,Arrow,5250 
PP-177,Mian Muhammad Azam,AATPK,Chair,5225 
PP-177,Rizwan Yousaf,TLP,Crane,3719 
PP-177,Muhammad Javaid Iqbal,Independent,Sheep,1509 
PP-177,Mian Ghulam Sabir,Independent,Ox,713 
PP-177,Farrukah Junaid,Independent,Water Cooler,600 
PP-177,Jahanzaib Hassan Moakal,Independent,Pencil,492 
PP-177,Shabbir Hussain,Independent,Pitcher,401 
PP-177,Afsar Raza Khan,Independent,Knife,256 
PP-177,Khurram Shahzad,Independent,Tonga,242 
PP-177,Muhammad Munir,Independent,Gun,170 
PP-177,Waqas Hassain Moakal,Independent,Bucket,- 
PP-226,Shah Muhammad,PML N,Tiger,41818 
PP-226,Rana Muhammad Faraz Noon,PTI,Bat,39282 
PP-226,Raziullah Khan,Independent,Bucket,10847 
PP-226,Imdad Ullah Abbasi,PPPP,Arrow,5486 
PP-226,Muhammad Umer Farooq,MMA,Book,2027 
PP-226,Sajid Mehmood,APML,Eagle,664 
PP-226,Mehmood Nawaz Joyia,Independent,Bullock Cart,188 
PP-226,Rana Sohail Riaz,Independent,Jeep,162 
PP-226,Arshad lqbal,Independent,Pitcher,131 
PP-226,Samiullah Khan,Independent,Basket,86 
PP-243,Chaudhry Mazhar Iqbal,PML N,Tiger,46076 
PP-243,Ghulam Murtaza,PML Z,Helicopter,39264 
PP-243,Shahid Imran,Independent,Bottle,16597 
PP-243,Mian Abdul Wahid,Independent,Scooter,11136 
PP-243,Muhammad Yousaf,TLP,Crane,6615 
PP-243,Rasheed Ahmad,MMA,Book,1878 
PP-243,Abdul Hannan Wahid,Independent,Sheep,1872 
PP-243,Waheed Ahmad,Independent,Fan,1178 
PP-243,Ghulam Mujtaba,Independent,Ox,238 
PP-243,Qamar Zaman,Independent,Bullock Cart,132 
PP-243,Azmat Ali,Independent,Bucket,98 
PP-243,Mushtaq Ahmad Shahzad,Independent,Hammer,77 
PP-243,Muhammad Farooq Ali Akbar,Independent,King,- 
PP-243,Hamayun Islam,Independent,Sun Flower,- 
PP-172,MUHAMMAD MIRZA JAVED,PML N,Tiger,23834 
PP-172,ABDUL RASHEED BHATTI,Independent,Bucket,18673 
PP-172,KHALID MEHMOOD,PTI,Bat,17825 
PP-172,MUHAMMAD SAFDAR ALI,Independent,Apple,7031 
PP-172,MUHAMMAD ARSHAD,TLP,Crane,6230 
PP-172,MUHAMMAD GHAFOOR,PPP SB,Fist,1114 
PP-172,TARIQ SAEED,Independent,Bullock Cart,192 
PP-172,SAJJAD HUSSAIN,Independent,Pitcher,123 
PP-172,ABDUL QADEER KHAN,Independent,Transformer,110 
PP-172,MUHAMMAD JAVED,Independent,Pomegranate,107 
PP-172,JAMEEL ASGHAR BHATTI,Independent,Scooter,67 
PP-172,MUZAMIL NOOR,Independent,Waist Coat,54 
PP-172,SAAD MANZOOR,Independent,King,39 
PP-172,SAADAT NASREEN,Independent,Hammer,38 
PP-172,MUHAMMAD RASHEED,Independent,Bottle,35 
PP-172,MUHAMMAD SHAHID KHAN,Independent,Sun Flower,21 
PP-172,SALAMAT ALI,Independent,Hanger,18 
PP-172,ASIF ALI SINDHU,Independent,Pressure Cooker,9 
PP-172,IFTIKHAR UL HASSAN,Independent,Air Conditioner,6 
PP-172,MIAN MUHAMMAD IQBAL TAHIR,Independent,Revolver,2 
PP-172,AQIL UMER,Independent,Basket,- 
PP-172,CH ASHFAQHUSSAIN,Independent,Pencil,- 
PP-172,CH AMIR IQBAL SANDHU,Independent,Goat,- 
PP-172,CH ABDUL SHAKOOR KHAN,Independent,Water Cooler,- 
PP-172,CH GULZAR AHMED,Independent,Slate,- 
PP-172,CH MUHAMMAD ISHRAT,Independent,Combat Tank,- 
PP-172,SARDAR ADIL UMAR,Independent,Lock,- 
PP-172,SHABBIR AHMED,Independent,Ox,- 
PP-172,MUHAMMAD IQBAL AKHTER,Independent,Dhol,- 
PP-172,SHARAFAT ALI SANDHU,Independent,Door,- 
PP-172,MUHAMMAD AKHTER RASOOL,PPPP,Arrow,- 
PP-172,SHEIKH REHMAT ALI,MMA,Book,- 
PP-172,SHEHZAD NAZEER,Independent,Jeep,- 
PP-153,KHAWAJA IMRAN NAZEER,PML N,Tiger,44556 
PP-153,CH KHALID MEHMOOD GHURKI,PTI,Bat,19633 
PP-153,MUHAMMAD NAEEM ASLAM,TLP,Crane,9406 
PP-153,ZAHID ZULFIQAR KHAN,PPPP,Arrow,765 
PP-153,ALI ADNAN,Independent,Scooter,120 
PP-153,MAZHER TARIQ,Independent,Television,100 
PP-153,MUHAMMAD RIZWAN BUTT,Independent,King,42 
PP-153,SHEHZAD ARSHAD,Independent,Cricket Stumps,38 
PP-153,ABAID UR REHMAN,Independent,Fan,13 
PP-153,ROBINA SOLEHRI NOOR,Independent,Queen,13 
PP-153,CH MUHAMMAD NAWAZ,Independent,Radio,13 
PP-153,MIAN KALEEM RIAZ,Independent,T-Shirt,11 
PP-153,HAFIZ MUHAMMAD WASEEM SAFDAR KHAN,Independent,Stethoscope,7 
PP-153,ZAHID SHAHAB BUTT,MMA,Book,- 
PP-153,ALA U DIN,Independent,Jeep,- 
PP-153,MUHAMMAD SHAKEEL AHMED ABID,Independent,Dhol,- 
PP-153,CHAUDHRY ZAFAR IQBAL,Independent,Bullock Cart,- 
PP-153,MAIN MUHAMMAD USMAN,Independent,Bell,- 
PP-227,KHAN MUHAMMAD SIDDIQUE KHAN BALOCH,PML N,Tiger,46072 
PP-227,NAWAB AMANULLAH KHAN,PTI,Bat,39022 
PP-227,MIAN SAJID,Independent,Sheep,2430 
PP-227,MUHAMMAD HAMID,TLP,Crane,2080 
PP-227,MUHAMMAD ASIF LATIF SOMRO,AATPK,Chair,735 
PP-227,WAHEED AHMAD,Independent,Jug,688 
PP-227,MUHAMMAD ASLAM KHAN,SDP,Deer,400 
PP-227,MUHAMMAD TARIQ MEHMOOD,APP,Aeroplane,351 
PP-227,MUHAMMAD ZUBAIR KHAN,Independent,Bucket,213 
PP-227,MUHAMMAD ARSLAN KHAN,Independent,Pitcher,198 
PP-227,GHULAM MUSTAFA,Independent,Scooter,165 
PP-265,JAM ALLAH YAR WALANA,PTI,Bat,18126 
PP-265,BALQEES BIBI,TLP,Crane,1518 
PP-265,SHOKAT ALI,AATPK,Chair,1146 
PP-265,RAIZ NABEEL AHMAD,PPPP,Arrow,1037 
PP-265,RASHID ALI,Independent,Tooth Brush,635 
PP-265,RANA NABI AHMAD,PTI N,Batsman,489 
PP-265,HAFIZ ABDUL MAJEED,Independent,Loudspeaker,477 
PP-265,AHMAD ALI,PAR,Jharoo,351 
PP-265,TASNEEM KHURSHEED,MMA,Book,325 
PP-265,MUHAMMAD SAFDAR KHAN LEGHARI,PML N,Tiger,121 
PP-265,AOUN MUHAMMAD KHAN LEGHARI,Independent,Pencil,- 
PP-265,MUHAMMAD ARSHAD KHAN LEGHARI,Independent,Screw Driver,- 
PP-225,Peerzada Muhammad Jahangir Bhutta,PML N,Tiger,40271 
PP-225,Tahir Hussain Khan,PTI,Bat,38703 
PP-225,Sohail Khursheed Khan Kanju,Independent,Basket,11546 
PP-225,Syed Bagh Ali Shah,TLP,Crane,10120 
PP-225,Muhammad Iqbal,PPPP,Arrow,4760 
PP-225,Aftab Ali Babar,Independent,Pitcher,3510 
PP-225,Syed Ahmad Abbas Gillani,Independent,Bullock Cart,643 
PP-225,Waqar Ahmad Khan,Independent,Jug,148 
PP-228,NAZIR AHMAD KHAN,PTI,Bat,43169 
PP-228,SYED MUHAMMAD RAFI UD DIN BUKHARI,PML N,Tiger,39731 
PP-228,HASSAN MEHMOOD,Independent,Pitcher,15908 
PP-228,SHAH NAWAZ,PPPP,Arrow,3003 
PP-228,SYED MUTI UL HAQ SHAH,Independent,Pencil,519 
PP-228,MUHAMMAD AFZAL,MMA,Book,419 
PP-228,IZZAT JAVAID KHAN,Independent,Hammer,357 
PP-228,MUHAMMAD ASHRAF SHAHID,Independent,Bucket,131 
PP-240,Muhammad Jameel,PML N,Tiger,23639 
PP-240,Mian Mumtaz Ahmed,PTI,Bat,17766 
PP-240,Ahmed Hassan Lakhwera,Independent,Rabbit,13771 
PP-240,Asif Manzoor Mohal,Independent,Bucket,12589 
PP-240,Ahmed Rasheed,Independent,Tonga,4925 
PP-240,Ahmed Riaz,Independent,Jeep,4509 
PP-240,Sahibzada Nadeem Hassan,PHP,Sun,4489 
PP-240,Muhammad Abbas,Independent,Pitcher,3432 
PP-240,Sardar Ahmed Khan,PML Z,Helicopter,1015 
PP-240,Muhammad Saeed Khan,Independent,Pickup,366 
PP-240,Abid Khan,APML,Eagle,325 
PP-240,Amman Ullah Sattar,Independent,Scooter,283 
PP-240,Sajjad Ahmed,Independent,Guitar,187 
PP-240,Ahmed Raza,Independent,Lock,131 
PP-240,Ishrat Begum,Independent,Apple,106 
PP-240,Mian Allah Yar Mammoka,Independent,Gun,90 
PP-240,Iftikhar Ali,TLP,Crane,- 
PP-240,Fazal Mahmood,Independent,Charpai,- 
PP-240,Muhammad Kashif Faisal,Independent,Ring,- 
PP-240,Muhammad Ashraf Anjum,PKI,Plough,- 
PP-220,Mian Tariq Abdullah,PTI,Bat,33555 
PP-220,Mian Kamran Muhammad Abdullah,PPPP,Arrow,32844 
PP-220,Rana Tahir Shabbir,PML N,Tiger,27086 
PP-220,Syed Ghulam Shabbir Shah,TLP,Crane,5697 
PP-220,Ghulam Yasin,Independent,Apple,3644 
PP-220,Syed Mujahid Ali Shah,Independent,Ice Cream,1787 
PP-220,Talib Hussain,NP,Saw,800 
PP-220,Raouf Shabbir,Independent,Violin,547 
PP-220,Mian Faisal Aziz Marral,Independent,Railway Engine,373 
PP-220,Muhammad Rafiq,Independent,Pitcher,180 
PP-220,Shehbaz Ahmed,Independent,Tap,145 
PP-220,Rana Ishtiaq Ahmad,Independent,Bucket,49 
PP-220,Muhammad Zain Abid Mian,PKI,Plough,- 
PP-241,Kashif Mahmood,PML N,Tiger,48543 
PP-241,Malik Muhammad Muzaffar Khan,PTI,Bat,44184 
PP-241,Muhammad Intazar,Independent,Bucket,6376 
PP-241,Muhammad Athar,TLP,Crane,5212 
PP-241,Israr Ahmed Rana,Independent,Sheep,1774 
PP-241,Muhammad Bilal Khan,PAR,Jharoo,846 
PP-241,Rana Farooq Anwar,Independent,Bottle,444 
PP-241,Muhammad Irshad,PHP,Sun,419 
PP-241,Muhammad Asghar,Independent,Pitcher,187 
PP-241,Aman Ullah Sattar,Independent,Pomegranate,64 
PP-238,Shoukat Ali Laleka,Independent,Pitcher,47192 
PP-238,Nazar Muhammad urf Ahmad Nadeem,PTI,Bat,39859 
PP-238,Muhammad Arshad Khan,TLP,Crane,7452 
PP-238,Muhammad Yar,PHP,Sun,4179 
PP-238,Alam Dad Laleka,Independent,Rabbit,440 
PP-238,Muhammad Wajid,ALPP,Hut,247 
PP-238,Mian Rashid Mehmood Watto,Independent,Apple,180 
PP-238,Khawas Khan,Independent,Goat,121 
PP-238,Sardar Ahmad Khan,Independent,Charpai,84 
PP-238,Syed Bakhtiar Ahmed Shah,Independent,Tandoor,- 
PP-238,Muhammad Aslam,Independent,Bucket,- 
PP-238,Arsalan Khan Khakwani,Independent,Transformer,- 
PP-230,Khalid Mehmood,PML N,Tiger,36916 
PP-230,Irshad Ahmed,Independent,Pitcher,24321 
PP-230,Abdul Hameed Bhatti,Independent,Television,10015 
PP-230,Abdul Majeed,TLP,Crane,4274 
PP-230,Tosif Majeed Chaudry,MMA,Book,618 
PP-230,Muhammad Younas,Independent,Jeep,181 
PP-230,Kashif Ali Raza,Independent,Gun,146 
PP-230,Muhammad Shehzad,Independent,Well,68 
PP-230,Muhammad Arshad,Independent,Bucket,68 
PP-230,Ghulam Mustafa,Independent,Bottle,67 
PP-230,Usama Ahmad,Independent,Tandoor,60 
PP-230,Muhammad Imran Irshad,Independent,Knife,49 
PP-230,Farooq Ahmad,Independent,Apple,27 
PP-230,Muhammad Arshad,Independent,Bucket,- 
PP-230,Aleesha Iftikhar,PTI,Bat,- 
PP-230,Chaudhry Ehsan-ullah-Cheema,Independent,Pencil,- 
PP-252,Mian Muhammad Shoaib Owaisi,PML N,Tiger,45458 
PP-252,Malik Ahmed Usman Nawaz,PTI,Bat,26380 
PP-252,Shahrukh Malik,PPPP,Arrow,24956 
PP-252,Muhammad Waqas Anwar,TLP,Crane,7768 
PP-252,Munir Ahmed,AATPK,Chair,1895 
PP-252,Sana Habib,PML,Tractor,660 
PP-252,Kamran Malik,PQYP,Peacock,201 
PP-252,Mian Kashif Akram Abbasi,Independent,Fort,163 
PP-252,Muhammad Javed,Independent,Bucket,139 
PP-252,Syed Ghulam Murtaza Shah,Independent,Charpai,127 
PP-260,MUHAMMAD ARSHAD JAVED,PML N,Tiger,35791 
PP-260,ABDUL MAJID,PTI,Bat,27644 
PP-260,CH MUHAMMAD IJAZ SHAFI,Independent,Bucket,25455 
PP-260,MUHAMMAD SOHAIL WAHID,PPPP,Arrow,13891 
PP-260,HAFIZ MUHAMMAD TAHIR ZESHAN,Independent,Wrist Watch,1280 
PP-260,MIAN MOHAMMAD ASGHAR,Independent,Sheep,1079 
PP-260,SHABANA KOUSAR,TLP,Crane,613 
PP-260,MUHAMMAD ASHRAF,Independent,Basket,564 
PP-260,WAHEED KHALIQ,Independent,Water Cooler,418 
PP-260,JUNAID RIAZ,Independent,Goat,107 
PP-260,SABIR ALI,Independent,Pitcher,76 
PP-260,SYED MUHAMMAD ABID SHAH,Independent,Apple,62 
PP-260,MUHAMMAD NADEEM,Independent,Sun Flower,- 
PP-191,Mian Muhammad Farrukh Mumtaz Maneka,PTI,Bat,29363 
PP-191,Farooq Ahmad Khan Maneka,Independent,Rabbit,29236 
PP-191,Mian Muhammad Hayat Maneka,PML N,Tiger,27140 
PP-191,Sher Ahmad,TLP,Crane,7295 
PP-191,Rana Jameel Hashim Khan,Independent,Sewing Machine,5373 
PP-191,Qurban Ali,PHP,Sun,2387 
PP-191,Muhammad Tayyab,PPPP,Arrow,1956 
PP-191,Rao Khalil Ullah,MMA,Book,895 
PP-191,Muhammad Imran,Independent,Pickup,665 
PP-191,Ghaffar Amin,Independent,Jeep,525 
PP-191,Rana Waseem Liaqat,Independent,Pencil,437 
PP-191,Muhammad Ikram Watto,Independent,Bottle,200 
PP-191,Mian Asad Ullah Mumtaz Maneka,Independent,Water Cooler,152 
PP-191,Fateh Yaar Khan,Independent,Pitcher,132 
PP-231,Mian Irfan Aqueel Daultana,PML N,Tiger,17110 
PP-231,Muhammad Ishaq Khan Khakwani,PTI,Bat,16201 
PP-231,Salman Shahid,Independent,Bottle,14960 
PP-231,Imran Khan Saldera,Independent,Television,10881 
PP-231,Shahzad Farid Ud Din,Independent,Pitcher,9034 
PP-231,Mohsin Fareed Chishti,TLP,Crane,8223 
PP-231,Hafiz Shehryar,PHP,Sun,7706 
PP-231,Muhammad Ranjha,Independent,Lock,7080 
PP-231,Muhammad Abdullah,AATPK,Chair,3059 
PP-231,Muhammad Anwar,Independent,Bucket,1559 
PP-231,Ghulam Rasool,Independent,Donkey Cart,235 
PP-231,Sarfraz Hussain,Independent,Jug,171 
PP-231,Asghar Ali,Independent,Apple,100 
PP-231,Malik Zulfiqar Hussain Awan,PKI,Plough,- 
PP-216,MUHAMMAD NADEEM QURESHI,PTI,Bat,56850 
PP-216,M AHSAN UD DIN QURESHI,PML N,Tiger,44520 
PP-216,SHAKEEL HUSSAIN,PPPP,Arrow,12393 
PP-216,HAFIZ HASNAIN JAVED,TLP,Crane,4238 
PP-216,ABDUL KHALIQ,Independent,Bucket,2349 
PP-216,ABDUL AHAD BHUTTA,AATPK,Chair,2171 
PP-216,HAMMAD HASSAN GILLANI,Independent,Apple,630 
PP-216,MUHAMMAD AKMAL,Independent,Pitcher,565 
PP-216,MEHMOOD AHMAD,Independent,Jeep,202 
PP-216,KAMRAN ALl,Independent,Basket,- 
PP-216,SAJID ISMAIL,APMA,Giraffe,- 
PP-127,Syed Noor Sultan,Independent,Basket,9413 
PP-127,Mehr Muhammad Aslam,Independent,Bucket,8785 
PP-127,Mehr Muhammad Nawaz,PTI,Bat,8785 
PP-127,Muhammad Mansha,PPPP,Arrow,3360 
PP-127,Mehr Sultan sikandar,Independent,Bucket,2231 
PP-127,Muhammad Saleem Tahir,PML N,Tiger,1949 
PP-127,Riaz Hussain,Independent,Charpai,610 
PP-127,Aman Ullah Khan,Independent,Bottle,86 
PP-127,Muhammad Haider Ali Bukhari,Independent,Bowl,- 
PP-127,Amir Mehmood Shakir,TLP,Crane,- 
PP-127,Muhammad Mustafa,Independent,Goat,- 
PP-127,Mudasir Abbas,Independent,Fan,- 
PP-127,Khurram Abbas Sial,Independent,Pitcher,- 
PP-127,Hassan Abdul Rab-I-Nasir,Independent,Hen,- 
PP-104,MUHAMMAD SAFDAR SHAKIR,PML N,Tiger,42734 
PP-104,SHAHID KHALIL NOOR,PTI,Bat,33322 
PP-104,SYED GHULAM ABDUL RASOOL,Independent,Bottle,19915 
PP-104,RANA NAEEM IQBAL,Independent,Bucket,11359 
PP-104,ATTA MUHAMMAD,APML,Eagle,7645 
PP-104,AMJAD RAZA,TLP,Crane,1906 
PP-104,MUHAMMAD SAQIB SAEED,MMA,Book,1221 
PP-104,JAHANZAIB SAFDAR,Independent,Knife,454 
PP-104,NASEEM AKHTER,Independent,Butterfly,119 
PP-104,NOOR SHAHID NOOR,Independent,Jeep,55 
PP-104,MUHAMAMD BILAL FAROOQ KHAN,Independent,Violin,- 
PP-104,ASHIQ HUSSAIN QAISER,Independent,Water Cooler,- 
PP-104,RIASAT ALI SAGGAR,Independent,Tonga,- 
PP-104,MUHAMMAD ALI KHAN BALOCH,Independent,Charpai,- 
PP-104,MUHAMAMD FAROOQ ARSHED,Independent,Fan,- 
PP-104,MUHAMAMD MUNIR,AATPK,Chair,- 
PP-104,RANA MUHAMAMD RAUF KHAN,Independent,Gun,- 
PP-104,MUHAMAMD IJAZ,Independent,Scooter,- 
PP-133,Shahid Manzoor,PTI,Bat,24057 
PP-133,Syed Ibrar Hussain Shah,PPPP,Arrow,22867 
PP-133,Muhammad Kashif,PML N,Tiger,5026 
PP-133,Sohail Manzoor,Independent,Excavator,1412 
PP-133,Abdullah Rafiq,AATPK,Chair,1397 
PP-133,Ghulam Qadir Alvi,Independent,Pitcher,1205 
PP-133,Muhammad Shafi,Independent,Sheep,675 
PP-133,Haider Imran Raza,Independent,Fork,618 
PP-133,Rai Zafar Ali,Independent,Jug,569 
PP-133,Ali Hasnain,Independent,Bottle,440 
PP-133,Ali Raza,Independent,Pencil,277 
PP-133,Shahzad Khalid,Independent,Gun,221 
PP-133,Asif Ali,PQYP,Peacock,220 
PP-133,Khurram Shahzad,TLI,Cannon,202 
PP-133,Adil Shah Jahan,Independent,Ox,185 
PP-133,Faisal Rasheed Bhatti,Independent,Study Table With Chair,102 
PP-133,Attique Ur Rehman Azhar,Independent,Apple,43 
PP-133,Rana Wakil Ahmad,Independent,Fridge,37 
PP-133,Ehsan Ul Haq,Independent,Rabbit,30 
PP-133,Syed Zahid Muzaffar Shah,Independent,Jeep,- 
PP-133,Muhammad Ashgar,JPP,Fountain,- 
PP-133,Muhammads Asghar,TLP,Crane,- 
PP-133,Malik Zulqarnain Dogar,Independent,Bucket,- 
PP-207,Syed Abbas Ali Shah,PTI,Bat,42964 
PP-207,Amir Hayat Hint:,PML N,Tiger,40201 
PP-207,Pervaiz Akhtar,Independent,Bucket,19194 
PP-207,Muzaffar Hussain,TLP,Crane,2909 
PP-207,Sohail Abbas,Independent,Knife,494 
PP-207,Fakhar Abbas,MMA,Book,439 
PP-207,Choudhry Muhammad Yasin,Independent,Goat,309 
PP-207,Muhammad Waryam,Independent,Jeep,226 
PP-207,Mahar Khizar Hayat,Independent,Pencil,133 
PP-207,Ghulam Shabbir,Independent,Rabbit,72 
PP-207,Muhammad Rahman Shah,Independent,Apple,- 
PP-207,Muhammad Toufceq,APMM,Giraffe,- 
PP-207,Muhammad Iniran Haider,PPPP,Arrow,- 
